TITLE,AUTHOR,FILEPATH,BOOKURL
The Shunned House,['Howard Phillips Lovecraft'],./data/3/1/4/6/31469/31469.txt,http://www.iblist.com/book4708.htm
The Skylark of Space,"['Edward Elmer Smith', 'Lee Hawkins Garby']",./data/2/0/8/6/20869/20869.txt,http://www.iblist.com/book2237.htm
The Snow Image,['Nathaniel Hawthorne'],./data/5/1/513/513.txt,http://www.iblist.com/book13675.htm
The Snow-Image,['Nathaniel Hawthorne'],./data/3/0/3/7/30376/30376.txt,http://www.iblist.com/book13675.htm
The Snowball Effect,['Katherine MacLean'],./data/5/0/7/6/50766/50766.txt,http://www.iblist.com/book12112.htm
The Son of Tarzan,['Edgar Rice Burroughs'],./data/9/90/90.txt,http://www.iblist.com/book1461.htm
The Sorrows of Young Werther,['J.W. von Goethe'],./data/2/5/2/2527/2527.txt,http://www.iblist.com/book13409.htm
The Spartan Twins,['Lucy  Perkins'],./data/9/9/6/9966/9966.txt,http://www.iblist.com/book16065.htm
The Spirit of the Border,['Zane Grey'],./data/1/2/3/1239/1239.txt,http://www.iblist.com/book56505.htm
The Spoils of Poynton,['Henry James'],./data/3/3/3/2/33325/33325.txt,http://www.iblist.com/book60104.htm
The Sport of the Gods,['Paul Laurence Dunbar'],./data/1/7/8/5/17854/17854.txt,http://www.iblist.com/book20551.htm
The Spy,['J. Fenimore Cooper'],./data/3/2/6/3/32632/32632.txt,http://www.iblist.com/book2275.htm
The Spy,['James Fenimore Cooper'],./data/9/8/4/9845/9845.txt,http://www.iblist.com/book2275.htm
The Status Civilization,['Robert Sheckley'],./data/2/0/9/1/20919/20919.txt,http://www.iblist.com/book6803.htm
The Stolen Bacillus and Other Incidents,['H.G.  Wells'],./data/1/2/7/5/12750/12750.txt,http://www.iblist.com/book67949.htm
The Story Girl,['Lucy Maud Montgomery'],./data/5/3/4/5342/5342.txt,http://www.iblist.com/book37286.htm
The Story of Doctor Dolittle,['Hugh Lofting'],./data/5/0/501/501-0.txt,http://www.iblist.com/book20299.htm
The Story of Miss Moppet,['Beatrix Potter'],./data/1/4/8/4/14848/14848.txt,http://www.iblist.com/book18132.htm
The Story of Sir Launcelot and His Companions,['Howard Pyle'],./data/3/3/7/0/33702/33702.txt,http://www.iblist.com/book15736.htm
The Story of a Bad Boy,['Thomas Bailey Aldrich'],./data/1/9/4/1948/1948.txt,http://www.iblist.com/book59058.htm
The Story of a Fierce Bad Rabbit,['Beatrix Potter'],./data/4/5/2/6/45265/45265.txt,http://www.iblist.com/book18134.htm
The Story of the Amulet,['E. Nesbit'],./data/8/3/837/837.txt,http://www.iblist.com/book17056.htm
The Story of the Champions of the Round Table,['Howard Pyle'],./data/1/0/7/4/10745/10745.txt,http://www.iblist.com/book15731.htm
The Story of the Treasure Seekers,['E. Nesbit'],./data/7/7/770/770.txt,http://www.iblist.com/book12875.htm
The Strange Case Of Dr. Jekyll And Mr. Hyde,['Robert Louis Stevenson'],./data/4/43/43.txt,http://www.iblist.com/book2015.htm
The Sundering Flood,['William Morris'],./data/2/5/5/4/25547/25547.txt,http://www.iblist.com/book67249.htm
The Survivors of the Chancellor,['Jules Verne'],./data/1/6/5/1652/1652.txt,http://www.iblist.com/book648.htm
The Survivors of the Chancellor,['Jules Verne'],./data/1/6/9/1698/1698.txt,http://www.iblist.com/book648.htm
The Swiss Family Robinson,['Jean Rudolph Wyss'],./data/3/4/8/0/34808/34808.txt,http://www.iblist.com/book12883.htm
The Swiss Family Robinson,['Johann David Wyss'],./data/4/1/6/5/41659/41659.txt,http://www.iblist.com/book12883.htm
The Swiss Twins,['Lucy Fitch Perkins'],./data/3/4/9/3497/3497.txt,http://www.iblist.com/book16070.htm
The Syndic,['C.M. Kornbluth'],./data/4/1/7/1/41714/41714.txt,http://www.iblist.com/book6637.htm
The Tailor of Gloucester,['Beatrix Potter'],./data/1/4/8/6/14868/14868.txt,http://www.iblist.com/book13857.htm
The Tale Of Benjamin Bunny,['Beatrix Potter'],./data/1/4/4/0/14407/14407.txt,http://www.iblist.com/book13859.htm
The Tale Of Peter Rabbit,['Beatrix Potter'],./data/1/4/3/0/14304/14304.txt,http://www.iblist.com/book13858.htm
The Tale of Ginger and Pickles,['Beatrix Potter'],./data/1/4/8/7/14877/14877.txt,http://www.iblist.com/book13866.htm
The Tale of Jemima Puddle-Duck,['Beatrix Potter'],./data/1/4/8/1/14814/14814.txt,http://www.iblist.com/book13860.htm
The Tale of Johnny Town-Mouse,['Beatrix Potter'],./data/1/5/2/8/15284/15284.txt,http://www.iblist.com/book13864.htm
The Tale of Mr. Jeremy Fisher,['Beatrix Potter'],./data/1/5/0/7/15077/15077.txt,http://www.iblist.com/book13871.htm
The Tale of Mr. Tod,['Beatrix Potter'],./data/1/9/8/0/19805/19805.txt,http://www.iblist.com/book18136.htm
The Tale of Mrs. Tiggy-Winkle,['Beatrix Potter'],./data/1/2/1/0/12103/12103.txt,http://www.iblist.com/book18131.htm
The Tale of Mrs. Tiggy-Winkle,['Beatrix Potter'],./data/1/5/1/3/15137/15137.txt,http://www.iblist.com/book18131.htm
The Tale of Mrs. Tittlemouse,['Beatrix Potter'],./data/1/7/0/8/17089/17089.txt,http://www.iblist.com/book13863.htm
The Tale of Peter Rabbit,['Beatrix Potter'],./data/1/4/8/3/14838/14838.txt,http://www.iblist.com/book13858.htm
The Tale of Squirrel Nutkin,['Beatrix Potter'],./data/1/4/8/7/14872/14872.txt,http://www.iblist.com/book13861.htm
The Tale of Timmy Tiptoes,['Beatrix Potter'],./data/1/4/7/9/14797/14797.txt,http://www.iblist.com/book13865.htm
The Tale of Tom Kitten,['Beatrix Potter'],./data/1/4/8/3/14837/14837.txt,http://www.iblist.com/book13870.htm
The Tale of Two Bad Mice,['Beatrix Potter'],./data/4/5/2/6/45264/45264.txt,http://www.iblist.com/book13862.htm
The Tale of the Flopsy Bunnies,['Beatrix Potter'],./data/1/4/2/2/14220/14220.txt,http://www.iblist.com/book13869.htm
The Tale of the Pie and the Patty Pan,['Beatrix Potter'],./data/1/5/2/3/15234/15234.txt,http://www.iblist.com/book18135.htm
The Tempest,['William Shakespeare'],./data/2/3/0/4/23042/23042.txt,http://www.iblist.com/book2182.htm
The Tenant of Wildfell Hall,['Anne Bronte'],./data/9/6/969/969.txt,http://www.iblist.com/book14479.htm
The Thirty-nine Steps,['John Buchan'],./data/5/5/558/558.txt,http://www.iblist.com/book5070.htm
The Three Golden Apples,['Nathaniel Hawthorne'],./data/9/2/5/9257/9257.txt,http://www.iblist.com/book14793.htm
The Three Musketeers,"['Alexandre Dumas', 'Pere']",./data/1/2/5/1257/1257.txt,http://www.iblist.com/book1264.htm
The Tiger of Mysore,['G.A. Henty'],./data/1/8/8/1/18813/18813.txt,http://www.iblist.com/book51110.htm
The Time Machine,['H.G.  Wells'],./data/3/35/35.txt,http://www.iblist.com/book1259.htm
The Time Traders,['Andre Norton'],./data/1/9/1/4/19145/19145.txt,http://www.iblist.com/book23269.htm
The Tin Woodman of Oz,['L. Frank  Baum'],./data/3/0/8/5/30852/30852.txt,http://www.iblist.com/book1992.htm
The Tin Woodman of Oz,['L. Frank Baum'],./data/9/6/960/960.txt,http://www.iblist.com/book1992.htm
The Touchstone,['Edith Wharton'],./data/2/6/267/267.txt,http://www.iblist.com/book2988.htm
The Trail of the Hawk,['Sinclair Lewis'],./data/2/6/6/1/26610/26610.txt,http://www.iblist.com/book14306.htm
The Treasure of the Incas,['G.A. Henty'],./data/7/0/7/7070/7070.txt,http://www.iblist.com/book51111.htm
The Trial,['Franz Kafka'],./data/7/8/4/7849/7849.txt,http://www.iblist.com/book1538.htm
The Trumpet-Major,['Thomas Hardy'],./data/2/8/6/2864/2864.txt,http://www.iblist.com/book62958.htm
The Tunnel Under The World,['Frederik Pohl'],./data/3/1/9/7/31979/31979.txt,http://www.iblist.com/book11996.htm
The Turn of the Screw,['Henry James'],./data/2/0/209/209.txt,http://www.iblist.com/book1143.htm
The U.P. Trail,['Zane Grey'],./data/4/6/8/4684/4684.txt,http://www.iblist.com/book19881.htm
The Unbearable Bassington,['Saki'],./data/5/5/555/555-0.txt,http://www.iblist.com/book15207.htm
The Underground City,['Jules Verne'],./data/1/3/5/1355/1355.txt,http://www.iblist.com/book654.htm
The Unwilling Vestal,['Edward Lucas White'],./data/6/0/7/6070/6070.txt,http://www.iblist.com/book33019.htm
The Upper Berth,['Francis Marion Crawford'],./data/2/2/2/4/22246/22246.txt,http://www.iblist.com/book63852.htm
The Valley of Decision,['Edith Wharton'],./data/4/3/2/4327/4327.txt,http://www.iblist.com/book2993.htm
The Valley of Fear,['Sir Arthur Conan Doyle'],./data/3/2/8/3289/3289.txt,http://www.iblist.com/book66988.htm
The Valley of Fear,['Arthur Conan Doyle'],./data/3/7/7/3776/3776.txt,http://www.iblist.com/book66988.htm
The Valley of the Moon,['Jack London'],./data/1/4/4/1449/1449.txt,http://www.iblist.com/book33965.htm
The Valor of Cappen Varra,['Poul William Anderson'],./data/2/9/5/4/29542/29542.txt,http://www.iblist.com/book17877.htm
The Velveteen Rabbit,['Margery Williams'],./data/1/1/7/5/11757/11757.txt,http://www.iblist.com/book16137.htm
The Vicar of Wakefield,['Oliver Goldsmith'],./data/2/6/6/2667/2667.txt,http://www.iblist.com/book3721.htm
The Vicomte de Bragelonne,"['Alexandre Dumas', 'Pere']",./data/1/2/5/2609/2609.txt,http://www.iblist.com/book1382.htm
The Vicomte de Bragelonne,['Alexandre Dumas'],./data/1/8/9/9/18997/18997.txt,http://www.iblist.com/book1382.htm
The Vicomte de Bragelonne,"['Alexandre Dumas', 'Pere']",./data/2/6/0/2609/2609.txt,http://www.iblist.com/book1382.htm
The Vilbar Party,['Evelyn E. Smith'],./data/3/1/6/2/31626/31626.txt,http://www.iblist.com/book36176.htm
The Virginian,['Owen Wister'],./data/1/2/9/1298/1298.txt,http://www.iblist.com/book55389.htm
The Vortex Blaster,['Edward Elmer Smith'],./data/2/2/6/2/22629/22629.txt,http://www.iblist.com/book5052.htm
The Voyage Out,['Virginia Woolf'],./data/1/4/144/144.txt,http://www.iblist.com/book39392.htm
The Wailing Asteroid,['Murray Leinster'],./data/5/0/0/2/50022/50022-8.txt,http://www.iblist.com/book47108.htm
The War of the Worlds,['H.G. Wells'],./data/3/36/36.txt,http://www.iblist.com/book1466.htm
The Waste Land,['T.S. Eliot'],./data/1/3/2/1321/1321-0.txt,http://www.iblist.com/book1486.htm
The Waste Land,['T.S. Eliot'],./data/1/3/2/1321/1321-8.txt,http://www.iblist.com/book1486.htm
The Water-Babies,['Charles Kingsley'],./data/2/5/5/6/25564/25564.txt,http://www.iblist.com/book16127.htm
The Water-Babies,['Charles Kingsley'],./data/3/6/3/0/36309/36309.txt,http://www.iblist.com/book16127.htm
The Water-Babies,['Charles Kingsley'],./data/etext97/wtrbs10.txt,http://www.iblist.com/book16127.htm
The Way We Live Now,['Anthony Trollope'],./data/5/2/3/5231/5231.txt,http://www.iblist.com/book60112.htm
The Way of All Flesh,['Samuel Butler'],./data/2/0/8/2084/2084.txt,http://www.iblist.com/book15300.htm
The Way of the World,['William Congreve'],./data/1/2/9/1292/1292-0.txt,http://www.iblist.com/book25513.htm
The Well at the World's End,['William Morris'],./data/1/6/169/169.txt,http://www.iblist.com/book15280.htm
The Well-Beloved,['Thomas Hardy'],./data/3/3/2/3326/3326.txt,http://www.iblist.com/book62938.htm
The Wendigo,['Algernon Blackwood'],./data/1/0/8/9/10897/10897.txt,http://www.iblist.com/book3711.htm
The Wheels of Chance,['H.G. Wells'],./data/1/2/6/1264/1264.txt,http://www.iblist.com/book67905.htm
The White Company,['Arthur Conan Doyle'],./data/9/0/903/903.txt,http://www.iblist.com/book2159.htm
The White Feather,['P.G. Wodehouse'],./data/6/9/2/6927/6927.txt,http://www.iblist.com/book20073.htm
The Wife of Sir Isaac Harman,['H.G.  Wells'],./data/3/0/8/5/30855/30855.txt,http://www.iblist.com/book67874.htm
The Willows,['Algernon Blackwood'],./data/1/1/4/3/11438/11438.txt,http://www.iblist.com/book67526.htm
The Wind in the Willows,['Kenneth Grahame'],./data/2/7/8/0/27805/27805.txt,http://www.iblist.com/book1537.htm
The Wind in the Willows,['Kenneth Grahame'],./data/2/8/289/289.txt,http://www.iblist.com/book1537.htm
The Wing-and-Wing,['J. Fenimore Cooper'],./data/1/1/9/5/11957/11957.txt,http://www.iblist.com/book41887.htm
The Winter's Tale,['William Shakespeare'],./data/1/5/3/1539/1539.txt,http://www.iblist.com/book2177.htm
The Wisdom of Father Brown,['G.K. Chesterton'],./data/2/2/223/223.txt,http://www.iblist.com/book18286.htm
The Wives of The Dead,['Nathaniel Hawthorne'],./data/9/2/4/9243/9243.txt,http://www.iblist.com/book18975.htm
The Wolf Hunters,['James Oliver Curwood'],./data/1/2/1/7/12170/12170.txt,http://www.iblist.com/book47011.htm
The Woman in White,['Wilkie Collins'],./data/5/8/583/583.txt,http://www.iblist.com/book17030.htm
The Wonder,['J.D. Beresford'],./data/2/7/1/8/27188/27188.txt,http://www.iblist.com/book28737.htm
The Wonderful Adventures of Nils,['Selma Lagerloef'],./data/1/0/9/3/10935/10935.txt,http://www.iblist.com/book12877.htm
The Wonderful Visit,['Herbert George Wells'],./data/3/3/9/1/33913/33913.txt,http://www.iblist.com/book67853.htm
The Wonderful Wizard of Oz,['L. Frank Baum'],./data/4/3/9/3/43936/43936.txt,http://www.iblist.com/book5.htm
The Wonderful Wizard of Oz,['L. Frank Baum'],./data/5/55/55.txt,http://www.iblist.com/book5.htm
The Wood Beyond the World,['William Morris'],./data/3/0/5/3055/3055.txt,http://www.iblist.com/book13012.htm
The Woodlanders,['Thomas Hardy'],./data/4/8/482/482.txt,http://www.iblist.com/book62951.htm
The World Set Free,['Herbert George Wells'],./data/1/0/5/1059/1059.txt,http://www.iblist.com/book67873.htm
The Worlds of If,['Stanley Grauman Weinbaum'],./data/2/2/8/9/22890/22890.txt,http://www.iblist.com/book52638.htm
The Wouldbegoods,['E. Nesbit'],./data/3/2/4/6/32466/32466.txt,http://www.iblist.com/book12977.htm
The Wouldbegoods,['E. Nesbit'],./data/7/9/794/794.txt,http://www.iblist.com/book12977.htm
The Wound Dresser,['Walt Whitman'],./data/3/5/7/2/35725/35725.txt,http://www.iblist.com/book60731.htm
The Wrong Box,"['Robert Louis Stevenson', 'Lloyd Osbourne']",./data/1/5/8/1585/1585.txt,http://www.iblist.com/book10486.htm
The Year When Stardust Fell,['Raymond F. Jones'],./data/3/3/6/6/33660/33660.txt,http://www.iblist.com/book5918.htm
The Yellow Claw,['Sax Rohmer'],./data/2/0/2/2028/2028.txt,http://www.iblist.com/book36034.htm
The Yellow Wallpaper,['Charlotte Perkins Gilman'],./data/1/9/5/1952/1952.txt,http://www.iblist.com/book6081.htm
The Young Buglers,['G.A. Henty'],./data/9/6/1/9613/9613.txt,http://www.iblist.com/book51112.htm
The Young Carthaginian,['G.A. Henty'],./data/5/1/2/5128/5128.txt,http://www.iblist.com/book31963.htm
The Young Colonists,['G.A. Henty'],./data/3/2/9/3/32934/32934.txt,http://www.iblist.com/book51113.htm
The Young Franc Tireurs,['G.A. Henty'],./data/2/2/0/6/22060/22060.txt,http://www.iblist.com/book51114.htm
The jungle book,['Rudyard Kipling'],./data/3/5/9/9/35997/35997.txt,http://www.iblist.com/book9598.htm
Therese Raquin,['Emile Zola'],./data/6/6/2/6626/6626.txt,http://www.iblist.com/book57462.htm
This Side of Paradise,['F. Scott Fitzgerald'],./data/8/0/805/805.txt,http://www.iblist.com/book13541.htm
Three Men in a Boat,['Jerome K. Jerome'],./data/3/0/308/308.txt,http://www.iblist.com/book50219.htm
Through Russian Snows,['G. A Henty'],./data/3/0/4/5/30457/30457.txt,http://www.iblist.com/book51115.htm
Through the Fray,['G.A. Henty'],./data/8/7/3/8732/8732.txt,http://www.iblist.com/book51394.htm
Thus Spake Zarathustra,['Friedrich Nietzsche'],./data/1/9/9/1998/1998.txt,http://www.iblist.com/book14668.htm
"Thuvia, Maid of Mars",['Edgar Rice Burroughs'],./data/7/72/72.txt,http://www.iblist.com/book1610.htm
Tik-Tok of Oz,['L. Frank  Baum'],./data/5/2/1/7/52176/52176.txt,http://www.iblist.com/book1976.htm
Tik-Tok of Oz,['L. Frank Baum'],./data/9/5/956/956.txt,http://www.iblist.com/book1976.htm
Time Fuze,['Gordon Randall Garrett'],./data/3/2/3/4/32347/32347.txt,http://www.iblist.com/book11815.htm
Time In the Round,['Fritz Leiber'],./data/5/1/3/8/51380/51380.txt,http://www.iblist.com/book36174.htm
Time and the Gods,['Lord Dunsany Edward J.M.D. Plunkett'],./data/8/1/8/8183/8183.txt,http://www.iblist.com/book64854.htm
To the Last Man,['Zane Grey'],./data/2/0/7/2070/2070.txt,http://www.iblist.com/book19877.htm
Toilers of the Sea,['Victor Hugo'],./data/3/2/3/3/32338/32338.txt,http://www.iblist.com/book59109.htm
Tom Brown's Schooldays,['Thomas Hughes'],./data/1/4/8/1480/1480.txt,http://www.iblist.com/book31961.htm
Tom Cringle's Log,['Michael Scott'],./data/7/2/8/7281/7281.txt,http://www.iblist.com/book41879.htm
Tom Sawyer Abroad,['Mark Twain'],./data/9/91/91.txt,http://www.iblist.com/book13093.htm
"Tom Sawyer, Detective",['Mark Twain'],./data/9/93/93.txt,http://www.iblist.com/book13094.htm
Tom Swift Among The Diamond Makers,['Victor Appleton'],./data/1/2/8/1282/1282.txt,http://www.iblist.com/book42202.htm
Tom Swift among the Fire Fighters,['Victor Appleton'],./data/1/3/6/1363/1363.txt,http://www.iblist.com/book42234.htm
Tom Swift and His Giant Telescope,['Victor Appleton'],./data/2/1/1/8/21188/21188.txt,http://www.iblist.com/book42319.htm
Tom Swift and The Visitor from Planet X,['Victor Appleton'],./data/1/7/9/8/17985/17985.txt,http://www.iblist.com/book24316.htm
Tom Swift and his Aerial Warship,['Victor Appleton'],./data/1/2/8/1281/1281.txt,http://www.iblist.com/book42224.htm
Tom Swift and his Air Glider,['Victor Appleton'],./data/9/5/952/952.txt,http://www.iblist.com/book42210.htm
Tom Swift and his Air Scout,['Victor Appleton'],./data/1/2/8/1284/1284.txt,http://www.iblist.com/book42232.htm
Tom Swift and his Airship,['Victor Appleton'],./data/3/0/0/3005/3005.txt,http://www.iblist.com/book24277.htm
Tom Swift and his Big Tunnel,['Victor Appleton'],./data/9/5/953/953.txt,http://www.iblist.com/book42225.htm
Tom Swift and his Electric Locomotive,['Victor Appleton'],./data/1/3/6/1364/1364.txt,http://www.iblist.com/book42304.htm
Tom Swift and his Electric Rifle,['Victor Appleton'],./data/3/7/7/3777/3777.txt,http://www.iblist.com/book42206.htm
Tom Swift and his Electric Runabout,['Victor Appleton'],./data/9/5/950/950.txt,http://www.iblist.com/book42198.htm
Tom Swift and his Giant Cannon,['Victor Appleton'],./data/1/3/6/1361/1361.txt,http://www.iblist.com/book42221.htm
Tom Swift and his Great Searchlight,['Victor Appleton'],./data/4/6/3/4635/4635.txt,http://www.iblist.com/book42216.htm
Tom Swift and his Motor-boat,['Victor Appleton'],./data/2/2/7/2273/2273.txt,http://www.iblist.com/book24276.htm
Tom Swift and his Motor-cycle,['Victor Appleton'],./data/4/2/3/4230/4230.txt,http://www.iblist.com/book24275.htm
Tom Swift and his Photo Telephone,['Victor Appleton'],./data/4/5/3/4532/4532.txt,http://www.iblist.com/book42223.htm
Tom Swift and his Sky Racer,['Victor Appleton'],./data/9/5/951/951.txt,http://www.iblist.com/book42205.htm
Tom Swift and his Submarine Boat,['Victor Appleton'],./data/9/4/949/949.txt,http://www.iblist.com/book42194.htm
Tom Swift and his Undersea Search,['Victor Appleton'],./data/1/3/6/1362/1362.txt,http://www.iblist.com/book11315.htm
Tom Swift and his War Tank,['Victor Appleton'],./data/9/5/954/954.txt,http://www.iblist.com/book42229.htm
Tom Swift and his Wireless Message,['Victor Appleton'],./data/4/2/2/4227/4227.txt,http://www.iblist.com/book42201.htm
Tom Swift and his Wizard Camera,['Victor Appleton'],./data/1/2/8/1283/1283.txt,http://www.iblist.com/book42214.htm
Tom Swift and the Electronic Hydrolung,['Victor Appleton'],./data/1/9/2/5/19258/19258.txt,http://www.iblist.com/book42327.htm
Tom Swift in Captivity,['Victor Appleton'],./data/4/6/0/4608/4608.txt,http://www.iblist.com/book42211.htm
Tom Swift in the Caves of Ice,['Victor Appleton'],./data/3/7/3/3734/3734.txt,http://www.iblist.com/book42204.htm
Tom Swift in the Land of Wonders,['Victor Appleton'],./data/4/9/499/499.txt,http://www.iblist.com/book42226.htm
Tono Bungay,['H.G. Wells'],./data/7/1/718/718.txt,http://www.iblist.com/book67870.htm
Treasure Island,['Robert Louis Stevenson'],./data/1/2/120/120.txt,http://www.iblist.com/book2018.htm
Treasure Island,['Robert Louis Stevenson'],./data/2/7/7/8/27780/27780.txt,http://www.iblist.com/book2018.htm
Trent's Last Case,['E.C.  Bentley'],./data/2/5/6/2568/2568.txt,http://www.iblist.com/book38645.htm
Trilby,['George Du Maurier'],./data/3/9/8/5/39858/39858-0.txt,http://www.iblist.com/book58895.htm
Trilby,['George Du Maurier'],./data/3/9/8/5/39858/39858-8.txt,http://www.iblist.com/book58895.htm
Triplanetary,['Edward Elmer Smith'],./data/2/0/7/8/20782/20782.txt,http://www.iblist.com/book2235.htm
Triplanetary,['Edward Elmer Smith'],./data/3/2/7/0/32706/32706.txt,http://www.iblist.com/book2235.htm
Troilus and Criseyde,['Geoffrey Chaucer'],./data/2/5/257/257.txt,http://www.iblist.com/book12940.htm
Twas the Night before Christmas,['Clement C. Moore'],./data/1/7/1/3/17135/17135.txt,http://www.iblist.com/book50489.htm
Twelfth Night,['William Shakspeare'],./data/3/8/9/0/38901/38901.txt,http://www.iblist.com/book2128.htm
Twelve Stories and a Dream,['H.G. Wells'],./data/1/7/4/1743/1743.txt,http://www.iblist.com/book67971.htm
Twenty Thousand Leagues under the Sea,['Jules Verne'],./data/1/6/164/164.txt,http://www.iblist.com/book636.htm
Twenty Years After,"['Alexandre Dumas', 'Pere']",./data/1/2/5/1259/1259.txt,http://www.iblist.com/book1274.htm
Twice Told Tales,['Nathaniel Hawthorne'],./data/1/3/7/0/13707/13707.txt,http://www.iblist.com/book13661.htm
Twice-Told Tales,['Nathaniel Hawthorne'],./data/5/0/508/508.txt,http://www.iblist.com/book13661.htm
Two Gentlemen of Verona,['William Shakespeare'],./data/2/3/0/4/23043/23043.txt,http://www.iblist.com/book2197.htm
Two on a Tower,['Thomas Hardy'],./data/3/1/4/3146/3146.txt,http://www.iblist.com/book62955.htm
Typee,['Herman Melville'],./data/1/9/0/1900/1900.txt,http://www.iblist.com/book13651.htm
Typee,['Herman Melville'],./data/2/8/6/5/28656/28656.txt,http://www.iblist.com/book13651.htm
Uller Uprising,"['Henry Beam Piper', 'John D. Clark', 'John F. Carr']",./data/1/9/4/7/19474/19474.txt,http://www.iblist.com/book20947.htm
Ullr Uprising,['Henry Beam Piper'],./data/1/9/3/7/19370/19370.txt,http://www.iblist.com/book20947.htm
Ulysses,['James Joyce'],./data/4/3/0/4300/4300.txt,http://www.iblist.com/book1138.htm
Uncle Tom's Cabin,['Harriet Beecher Stowe'],./data/2/0/203/203.txt,http://www.iblist.com/book863.htm
Uncle Vanya,['Anton Checkov'],./data/1/7/5/1756/1756.txt,http://www.iblist.com/book17714.htm
Under Drake's Flag,['G.A. Henty'],./data/1/9/2/0/19206/19206.txt,http://www.iblist.com/book31966.htm
Under Western Eyes,['Joseph Conrad'],./data/2/4/8/2480/2480.txt,http://www.iblist.com/book1110.htm
Under the Andes,['Rex Stout'],./data/5/4/546/546.txt,http://www.iblist.com/book20017.htm
Under the Lilacs,['Louisa May Alcott'],./data/3/7/9/3795/3795.txt,http://www.iblist.com/book15415.htm
Undine,['Friedrich de la Motte Fouquee'],./data/1/8/7/5/18752/18752.txt,http://www.iblist.com/book12952.htm
Undine,['Friedrich de la Motte Fouque'],./data/2/8/2/2825/2825.txt,http://www.iblist.com/book12952.htm
Undine,['Friedrich de la Motte Fouque'],./data/3/7/1/3714/3714.txt,http://www.iblist.com/book12952.htm
Utopia,['Thomas More'],./data/2/1/3/2130/2130.txt,http://www.iblist.com/book15279.htm
Valley of Dreams,['Stanley Grauman Weinbaum'],./data/2/2/3/0/22301/22301.txt,http://www.iblist.com/book52229.htm
Vanity Fair,['William Makepeace Thackeray'],./data/5/9/599/599.txt,http://www.iblist.com/book15301.htm
Vathek,['William Beckford'],./data/4/2/4/0/42401/42401-0.txt,http://www.iblist.com/book62586.htm
Venus and Adonis,['William Shakespeare'],./data/1/0/4/1045/1045.txt,http://www.iblist.com/book2091.htm
Venus in Furs,['Ritter von Leopold Sacher-Masoch'],./data/6/8/5/6852/6852.txt,http://www.iblist.com/book12963.htm
Victory,['Joseph Conrad'],./data/6/3/7/6378/6378.txt,http://www.iblist.com/book1117.htm
Villette,['Charlotte Bronte'],./data/9/1/8/9182/9182.txt,http://www.iblist.com/book14481.htm
Volpla,['Wyman Guin'],./data/5/1/2/0/51201/51201.txt,http://www.iblist.com/book36166.htm
War and Peace,['Leo Tolstoy'],./data/2/6/0/2600/2600-0.txt,http://www.iblist.com/book524.htm
Warm,['Robert Sheckley'],./data/2/9/5/0/29509/29509.txt,http://www.iblist.com/book16676.htm
Washington Square,['Henry James'],./data/2/8/7/2870/2870-0.txt,http://www.iblist.com/book1199.htm
Wessex Tales,['Thomas Hardy'],./data/3/0/5/3056/3056.txt,http://www.iblist.com/book63676.htm
Wet Magic,['E. Nesbit'],./data/5/0/3/6/50361/50361-0.txt,http://www.iblist.com/book17059.htm
What Diantha Did,['Charlotte Perkins Gilman'],./data/3/0/1/3016/3016.txt,http://www.iblist.com/book6082.htm
What Maisie Knew,['Henry James'],./data/7/1/1/7118/7118.txt,http://www.iblist.com/book15475.htm
When London Burned,['G.A. Henty'],./data/7/8/3/7831/7831.txt,http://www.iblist.com/book50743.htm
When We Dead Awaken,['Henrik Ibsen'],./data/4/7/8/4782/4782.txt,http://www.iblist.com/book13924.htm
Where Angels Fear to Tread,['E.M. Forster'],./data/2/9/4/2948/2948.txt,http://www.iblist.com/book842.htm
Whirligigs,['O. Henry'],./data/1/5/9/1595/1595.txt,http://www.iblist.com/book63322.htm
Whiskaboom,['Alan Arkin'],./data/5/1/1/3/51132/51132.txt,http://www.iblist.com/book69826.htm
White Fang,['Jack London'],./data/9/1/910/910.txt,http://www.iblist.com/book341.htm
White Jacket,['Herman Melville'],./data/1/0/7/1/10712/10712.txt,http://www.iblist.com/book13652.htm
Wild Animals I Have  Known,['Ernest Thompson Seton'],./data/3/0/3/3031/3031.txt,http://www.iblist.com/book66825.htm
Wildfire,['Zane Grey'],./data/2/0/6/2066/2066.txt,http://www.iblist.com/book19888.htm
Wilhelm Tell,['Frederich Schiller'],./data/6/7/8/6788/6788.txt,http://www.iblist.com/book33321.htm
"Winesburg, Ohio",['Sherwood Anderson'],./data/4/1/416/416.txt,http://www.iblist.com/book4641.htm
Winning His Spurs,['George Alfred Henty'],./data/1/2/3/0/12308/12308.txt,http://www.iblist.com/book31965.htm
With Lee in Virginia,['G.A. Henty'],./data/1/9/1/5/19154/19154.txt,http://www.iblist.com/book31968.htm
With Lee in Virginia,['G.A. Henty'],./data/2/8/0/2805/2805.txt,http://www.iblist.com/book31968.htm
With The Night Mail,['Rudyard Kipling'],./data/2/9/1/3/29135/29135.txt,http://www.iblist.com/book12106.htm
Within the Tides,['Joseph Conrad'],./data/1/0/5/1053/1053.txt,http://www.iblist.com/book1171.htm
Wolfbane,['Frederik Pohl'],./data/5/1/8/4/51845/51845-8.txt,http://www.iblist.com/book61518.htm
Women in Love,['D.H. Lawrence'],./data/4/2/4/4240/4240.txt,http://www.iblist.com/book25556.htm
